2014-01-008-my-kingdom-is-not-of-this-world,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-008-my-kingdom-is-not-of-this-world-360p-eng.mp4,31.4 MB
2014-01-008-my-kingdom-is-not-of-this-world,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-008-my-kingdom-is-not-of-this-world-720p-eng.mp4,82.1 MB
2014-01-008-my-kingdom-is-not-of-this-world,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-008-my-kingdom-is-not-of-this-world-1080p-eng.mp4,316.0 MB
2014-01-011-blessed-are-they-that-have-not-seen-and-yet-have-believed,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-011-blessed-are-they-that-have-not-seen-and-yet-have-believed-360p-eng.mp4,15.4 MB
2014-01-011-blessed-are-they-that-have-not-seen-and-yet-have-believed,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-011-blessed-are-they-that-have-not-seen-and-yet-have-believed-720p-eng.mp4,32.1 MB
2014-01-011-blessed-are-they-that-have-not-seen-and-yet-have-believed,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-011-blessed-are-they-that-have-not-seen-and-yet-have-believed-1080p-eng.mp4,136.8 MB
2014-01-018-be-of-good-cheer,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-018-be-of-good-cheer-360p-eng.mp4,13.7 MB
2014-01-018-be-of-good-cheer,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-018-be-of-good-cheer-720p-eng.mp4,22.6 MB
2014-01-018-be-of-good-cheer,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-018-be-of-good-cheer-1080p-eng.mp4,87.2 MB
2014-01-017-unity-of-the-faith,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-017-unity-of-the-faith-360p-eng.mp4,25.9 MB
2014-01-017-unity-of-the-faith,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-017-unity-of-the-faith-720p-eng.mp4,54.7 MB
2014-01-017-unity-of-the-faith,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-017-unity-of-the-faith-1080p-eng.mp4,169.0 MB
2014-01-013-the-road-to-damascus,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-013-the-road-to-damascus-360p-eng.mp4,47.9 MB
2014-01-013-the-road-to-damascus,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-013-the-road-to-damascus-720p-eng.mp4,78.4 MB
2014-01-013-the-road-to-damascus,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-013-the-road-to-damascus-1080p-eng.mp4,312.4 MB
2014-01-009-christ-appears-on-the-road-to-emmaus,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-009-christ-appears-on-the-road-to-emmaus-360p-eng.mp4,25.4 MB
2014-01-009-christ-appears-on-the-road-to-emmaus,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-009-christ-appears-on-the-road-to-emmaus-720p-eng.mp4,45.0 MB
2014-01-009-christ-appears-on-the-road-to-emmaus,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-009-christ-appears-on-the-road-to-emmaus-1080p-eng.mp4,172.9 MB
2014-01-016-ye-are-no-more-strangers,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-016-ye-are-no-more-strangers-360p-eng.mp4,21.7 MB
2014-01-016-ye-are-no-more-strangers,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-016-ye-are-no-more-strangers-720p-eng.mp4,35.7 MB
2014-01-016-ye-are-no-more-strangers,1080p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-016-ye-are-no-more-strangers-1080p-eng.mp4,140.5 MB
2014-01-001-the-parable-of-the-talents,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-001-the-parable-of-the-talents-360p-eng.mp4,18.6 MB
2014-01-001-the-parable-of-the-talents,720p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos-2014/2014-01-001-the-parable-of-the-talents-720p-eng.mp4,47.8 MB
