2010-06-29-chapter-28-the-prophet-joseph-goes-to-missouri-again-march-may-1832-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-29-chapter-28-the-prophet-joseph-goes-to-missouri-again-march-may-1832-360p-ase.mp4,29.6 MB
2010-06-26-chapter-25-joseph-smith-and-sidney-rigdon-go-on-a-mission-december-1831-january-1832-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-26-chapter-25-joseph-smith-and-sidney-rigdon-go-on-a-mission-december-1831-january-1832-360p-ase.mp4,8.4 MB
2010-06-31-chapter-30-a-revelation-about-war-25-december-1832-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-31-chapter-30-a-revelation-about-war-25-december-1832-360p-ase.mp4,13.2 MB
2010-06-35-chapter-34-god-warns-the-people-of-zion-july-august-1833-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-35-chapter-34-god-warns-the-people-of-zion-july-august-1833-360p-ase.mp4,30.1 MB
2010-06-37-chapter-36-zions-camp-february-june-1834-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-37-chapter-36-zions-camp-february-june-1834-360p-ase.mp4,39.9 MB
2010-06-45-chapter-44-tithing-july-1838-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-45-chapter-44-tithing-july-1838-360p-ase.mp4,17.6 MB
2010-06-40-chapter-39-the-kirtland-temple-is-dedicated-january-march-1836-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-40-chapter-39-the-kirtland-temple-is-dedicated-january-march-1836-360p-ase.mp4,25.9 MB
2010-06-41-chapter-40-visions-in-the-kirtland-temple-april-1836-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-41-chapter-40-visions-in-the-kirtland-temple-april-1836-360p-ase.mp4,22.7 MB
2010-06-39-chapter-38-the-pearl-of-great-price-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-39-chapter-38-the-pearl-of-great-price-360p-ase.mp4,53.6 MB
2010-06-42-chapter-41-trouble-in-kirtland-1837-1838-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-42-chapter-41-trouble-in-kirtland-1837-1838-360p-ase.mp4,26.0 MB
2010-06-46-chapter-45-more-mobs-in-missouri-1838-1839-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-46-chapter-45-more-mobs-in-missouri-1838-1839-360p-ase.mp4,30.0 MB
2010-06-43-chapter-42-far-west-missouri-january-july-1838-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-43-chapter-42-far-west-missouri-january-july-1838-360p-ase.mp4,19.6 MB
2010-06-47-chapter-46-joseph-smith-in-liberty-jail-november-1838-april-1839-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-47-chapter-46-joseph-smith-in-liberty-jail-november-1838-april-1839-360p-ase.mp4,20.8 MB
2010-06-38-chapter-37-priesthood-leaders-february-march-1835-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-38-chapter-37-priesthood-leaders-february-march-1835-360p-ase.mp4,35.9 MB
2010-06-49-chapter-48-joseph-smith-asks-the-president-for-help-march-november-1839-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-49-chapter-48-joseph-smith-asks-the-president-for-help-march-november-1839-360p-ase.mp4,25.2 MB
2010-06-44-chapter-43-jesus-christ-names-his-church-april-1838-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-44-chapter-43-jesus-christ-names-his-church-april-1838-360p-ase.mp4,6.9 MB
2010-06-57-chapter-56-more-trouble-for-the-saints-1843-1844-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-57-chapter-56-more-trouble-for-the-saints-1843-1844-360p-ase.mp4,19.4 MB
2010-06-54-chapter-53-trouble-in-nauvoo-may-august-1842-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-54-chapter-53-trouble-in-nauvoo-may-august-1842-360p-ase.mp4,16.1 MB
2010-06-52-chapter-51-the-first-endowments-may-1842-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-52-chapter-51-the-first-endowments-may-1842-360p-ase.mp4,7.2 MB
2010-06-50-chapter-49-missionaries-in-other-lands-june-1837-october-1841-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-50-chapter-49-missionaries-in-other-lands-june-1837-october-1841-360p-ase.mp4,29.0 MB
2010-06-53-chapter-52-the-relief-society-march-1842-ase,360p,http://media2.ldscdn.org/assets/scripture-and-lesson-support/doctrine-and-covenants-stories/2010-06-53-chapter-52-the-relief-society-march-1842-360p-ase.mp4,19.5 MB
