2014-06-1590-dont-close-your-business-part-ii,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1590-dont-close-your-business-part-ii-360p-spa.mp4,4.30 MB
2014-06-1590-dont-close-your-business-part-ii,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1590-dont-close-your-business-part-ii-720p-spa.mp4,11.2 MB
2014-06-1600-a-bigger-truck,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1600-a-bigger-truck-360p-spa.mp4,3.05 MB
2014-06-1600-a-bigger-truck,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1600-a-bigger-truck-720p-spa.mp4,5.62 MB
2014-06-1570-talking-to-suppliers,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1570-talking-to-suppliers-360p-spa.mp4,16.5 MB
2014-06-1570-talking-to-suppliers,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1570-talking-to-suppliers-720p-spa.mp4,43.0 MB
2014-06-1580-dont-close-your-business-part-i,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1580-dont-close-your-business-part-i-360p-spa.mp4,3.50 MB
2014-06-1580-dont-close-your-business-part-i,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1580-dont-close-your-business-part-i-720p-spa.mp4,8.54 MB
2014-06-1610-i-dont-know,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1610-i-dont-know-360p-spa.mp4,14.4 MB
2014-06-1610-i-dont-know,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1610-i-dont-know-720p-spa.mp4,36.0 MB
2014-06-2020-vangelis-street-magician,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2020-vangelis-street-magician-360p-spa.mp4,10.9 MB
2014-06-2020-vangelis-street-magician,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2020-vangelis-street-magician-720p-spa.mp4,29.4 MB
2014-06-1650-your-water-business,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1650-your-water-business-360p-spa.mp4,7.45 MB
2014-06-1650-your-water-business,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1650-your-water-business-720p-spa.mp4,13.2 MB
2014-06-1630-dont-kill-the-chickens-part-ii,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1630-dont-kill-the-chickens-part-ii-360p-spa.mp4,5.66 MB
2014-06-1630-dont-kill-the-chickens-part-ii,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1630-dont-kill-the-chickens-part-ii-720p-spa.mp4,9.49 MB
2014-06-1620-dont-kill-the-chickens-part-i,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1620-dont-kill-the-chickens-part-i-360p-spa.mp4,6.46 MB
2014-06-1620-dont-kill-the-chickens-part-i,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1620-dont-kill-the-chickens-part-i-720p-spa.mp4,16.9 MB
2014-06-1640-dont-kill-the-chickens-part-iii,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1640-dont-kill-the-chickens-part-iii-360p-spa.mp4,5.30 MB
2014-06-1640-dont-kill-the-chickens-part-iii,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1640-dont-kill-the-chickens-part-iii-720p-spa.mp4,14.3 MB
2014-06-1960-daniel-and-christiana-general-store,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1960-daniel-and-christiana-general-store-360p-spa.mp4,17.2 MB
2014-06-1960-daniel-and-christiana-general-store,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1960-daniel-and-christiana-general-store-720p-spa.mp4,44.2 MB
2014-06-1930-felix-refrigeration-parts,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1930-felix-refrigeration-parts-360p-spa.mp4,12.9 MB
2014-06-1930-felix-refrigeration-parts,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1930-felix-refrigeration-parts-720p-spa.mp4,33.6 MB
2014-06-1660-bicycle-or-chickens,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1660-bicycle-or-chickens-360p-spa.mp4,8.30 MB
2014-06-1660-bicycle-or-chickens,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1660-bicycle-or-chickens-720p-spa.mp4,19.9 MB
2014-06-2000-susy-private-school-bus,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2000-susy-private-school-bus-360p-spa.mp4,14.1 MB
2014-06-2000-susy-private-school-bus,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-2000-susy-private-school-bus-720p-spa.mp4,38.6 MB
2014-06-1670-careful-with-fixed-costs,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1670-careful-with-fixed-costs-360p-spa.mp4,12.1 MB
2014-06-1670-careful-with-fixed-costs,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1670-careful-with-fixed-costs-720p-spa.mp4,29.1 MB
2014-06-1690-can-i-afford-more-assets-part-2,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1690-can-i-afford-more-assets-part-2-360p-spa.mp4,4.91 MB
2014-06-1690-can-i-afford-more-assets-part-2,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1690-can-i-afford-more-assets-part-2-720p-spa.mp4,12.0 MB
2014-06-1970-rosanny-hot-food,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1970-rosanny-hot-food-360p-spa.mp4,12.7 MB
2014-06-1970-rosanny-hot-food,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1970-rosanny-hot-food-720p-spa.mp4,33.6 MB
